Date,CashValue,AssetValue,TotalValue
1989-03-09,3604.213999999855,138548.01099999997,142152.22499999983
1989-03-10,3604.213999999855,139138.308,142742.52199999985
1989-03-13,3604.213999999855,140412.975,144017.18899999987
1989-03-14,3604.213999999855,140990.25899999996,144594.47299999982
1989-03-15,3604.213999999855,142564.944,146169.15799999985
1989-03-16,3604.213999999855,146397.67099999994,150001.8849999998
1989-03-17,3604.213999999855,144017.445,147621.65899999987
1989-03-20,3604.213999999855,141790.091,145394.30499999985
1989-03-21,3604.213999999855,142030.73999999996,145634.95399999982
1989-03-22,3604.213999999855,141350.53499999997,144954.74899999984
1989-03-23,3604.213999999855,140381.74,143985.95399999985
1989-03-27,3604.213999999855,141698.44,145302.65399999986
1989-03-28,3604.213999999855,142978.87799999997,146583.09199999983
1989-03-29,3604.213999999855,144457.022,148061.23599999986
1989-03-30,147749.89499999984,0.0,147749.89499999984
1989-03-31,571.1549999999088,147734.48499999996,148305.63999999987
1989-04-03,571.1549999999088,149081.02999999994,149652.18499999985
1989-04-04,571.1549999999088,147951.24500000002,148522.39999999994
1989-04-05,571.1549999999088,147599.30500000002,148170.45999999993
1989-04-06,571.1549999999088,146757.64500000002,147328.79999999993
1989-04-07,571.1549999999088,147713.65,148284.8049999999
1989-04-10,571.1549999999088,147298.665,147869.81999999992
1989-04-11,571.1549999999088,149550.04500000004,150121.19999999995
1989-04-12,571.1549999999088,149723.07000000004,150294.22499999995
1989-04-13,571.1549999999088,147548.39,148119.54499999993
1989-04-14,571.1549999999088,150661.605,151232.75999999992
1989-04-17,571.1549999999088,150185.60000000003,150756.75499999995
1989-04-18,571.1549999999088,152621.89000000004,153193.04499999995
1989-04-19,571.1549999999088,154268.64500000002,154839.79999999993
1989-04-20,571.1549999999088,153412.145,153983.2999999999
1989-04-21,571.1549999999088,154856.57000000004,155427.72499999995
1989-04-24,571.1549999999088,154523.505,155094.65999999992
1989-04-25,571.1549999999088,154983.00999999998,155554.1649999999
1989-04-26,571.1549999999088,155485.85000000006,156057.00499999998
1989-04-27,571.1549999999088,157879.63499999998,158450.7899999999
1989-04-28,571.1549999999088,159371.62,159942.7749999999
1989-05-01,571.1549999999088,159434.045,160005.19999999992
1989-05-02,571.1549999999088,159002.50499999995,159573.65999999986
1989-05-03,571.1549999999088,159536.46000000002,160107.61499999993
1989-05-04,571.1549999999088,159358.66,159929.81499999992
1989-05-05,571.1549999999088,159581.98000000004,160153.13499999995
1989-05-08,571.1549999999088,159006.43000000005,159577.58499999996
1989-05-09,571.1549999999088,158945.28999999995,159516.44499999986
1989-05-10,571.1549999999088,158879.08000000002,159450.23499999993
1989-05-11,159907.44499999995,0.0,159907.44499999995
1989-05-12,734.5559999999969,161225.12800000003,161959.684
1989-05-15,734.5559999999969,162614.219,163348.77500000002
1989-05-16,734.5559999999969,162587.27199999997,163321.82799999998
1989-05-17,734.5559999999969,164254.769,164989.325
1989-05-18,734.5559999999969,165757.81999999998,166492.376
1989-05-19,734.5559999999969,167565.94899999996,168300.50499999995
1989-05-22,734.5559999999969,168694.55099999995,169429.10699999996
1989-05-23,734.5559999999969,165954.77300000002,166689.32900000003
1989-05-24,734.5559999999969,166180.95200000002,166915.50800000003
1989-05-25,734.5559999999969,167719.481,168454.037
1989-05-26,734.5559999999969,168632.88799999995,169367.44399999996
1989-05-30,734.5559999999969,166727.835,167462.391
1989-05-31,734.5559999999969,169144.931,169879.48700000002
1989-06-01,734.5559999999969,170576.525,171311.081
1989-06-02,734.5559999999969,172799.15699999992,173533.71299999993
1989-06-05,734.5559999999969,169764.86699999997,170499.42299999995
1989-06-06,734.5559999999969,168806.47799999997,169541.03399999999
1989-06-07,734.5559999999969,170420.94999999995,171155.50599999994
1989-06-08,734.5559999999969,171245.541,171980.097
1989-06-09,734.5559999999969,170777.85500000007,171512.41100000008
1989-06-12,734.5559999999969,170633.50299999997,171368.05899999995
1989-06-13,734.5559999999969,168967.59100000001,169702.147
1989-06-14,734.5559999999969,169036.987,169771.543
1989-06-15,734.5559999999969,167024.725,167759.28100000002
1989-06-16,734.5559999999969,166287.13799999998,167021.69399999996
1989-06-19,734.5559999999969,166325.561,167060.11699999997
1989-06-20,734.5559999999969,166298.425,167032.98099999997
1989-06-21,734.5559999999969,165705.549,166440.10499999998
1989-06-22,734.5559999999969,167481.538,168216.09399999998
1989-06-23,169497.2809999999,0.0,169497.2809999999
1989-06-26,1583.1089999998162,167515.15300000002,169098.26199999984
1989-06-27,1583.1089999998162,168181.25100000002,169764.35999999984
